lead_time,no_of_special_requests,avg_price_per_room,arrival_month,Unnamed: 0,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,booking_status
192,0,118.58934955756385,6,22632,18,3,2,0,0,0
274,0,89.67309441144324,6,16704,4,3,2,0,0,0
188,0,130.0,6,5627,15,4,2,0,0,0
63,0,195.73500393190275,10,34530,9,4,2,0,2,0
25,0,96.08955494380868,3,21793,13,4,2,0,2,0
25,0,65.50660804347014,8,20891,11,3,2,1,0,0
95,0,135.70423037866033,7,27499,10,4,3,0,0,0
160,0,132.01983666942695,9,34702,3,4,3,1,0,0
283,0,106.73151170109328,9,17132,16,3,2,1,0,0
178,0,107.35393100946314,9,20925,8,3,1,0,0,0
162,0,107.51558056896971,10,30705,5,3,3,0,0,0
255,0,106.86729290442676,5,29549,11,3,2,0,0,0
2,0,146.1674827249157,4,6611,14,4,3,1,0,0
261,0,97.19667328454564,6,2976,11,4,2,0,0,0
255,0,110.22688764701367,10,7254,15,4,1,1,0,0
91,0,74.234536339314,8,27637,23,3,2,1,0,0
233,0,93.06559405812268,8,11882,9,4,1,0,0,0
13,0,129.46503639669467,8,14583,21,4,1,0,3,0
93,0,85.79559079948316,9,15029,27,3,1,0,2,0
47,0,118.71036101192479,4,26989,22,4,1,0,0,0
100,0,186.11487782466972,8,8913,13,4,3,0,0,0
48,0,80.65142421582145,2,32039,27,4,0,1,2,0
44,1,128.5037962970077,6,30667,13,4,1,1,0,0
119,0,88.1311522367473,9,30645,13,3,1,1,2,0
176,1,124.22056802344954,7,19557,19,3,2,1,0,0
114,0,115.21764214227701,7,27425,9,3,1,0,0,0
114,0,67.74829739716147,7,20217,24,3,3,0,0,0
198,0,109.83430571812634,9,692,24,4,2,1,0,0
44,0,84.61345929573093,6,4288,10,4,1,1,1,0
6,0,103.15244419061588,3,25683,11,3,3,1,0,0
10,1,125.07889479939188,9,30167,8,4,1,0,0,0
293,1,156.47037530321316,7,3676,22,4,1,1,0,0
236,1,115.16523392658257,6,24036,10,3,3,0,0,0
189,0,120.0,6,5079,17,4,2,1,0,0
1,0,60.131812510457735,2,33218,27,3,1,1,0,0
76,0,85.72661633183768,3,20999,18,3,3,1,0,0
196,1,128.41971058674358,8,22698,22,4,2,0,0,0
29,0,96.79149033153593,5,14297,19,4,1,1,0,0
318,0,81.86338354396054,5,22076,17,3,3,1,0,0
46,0,96.48644582846275,3,30760,12,4,4,2,0,0
132,0,95.30086819789022,8,6950,16,4,1,2,0,0
240,0,99.2259998427383,7,24478,16,4,3,1,1,0
158,0,94.5,7,29023,9,3,1,0,2,0
374,1,115.0,9,28983,14,3,1,0,1,0
167,1,103.82254689449672,9,12814,16,4,3,1,0,0
182,0,123.66126504317687,8,21585,11,3,2,0,0,0
42,0,133.73836810977252,4,26303,23,4,2,1,0,0
272,0,109.61856935197571,6,22644,17,3,2,0,1,0
275,0,99.14660089617104,10,14483,20,3,3,1,0,0
44,0,104.95399137353206,7,15773,10,4,0,0,2,0
276,0,102.50844899699916,7,23194,16,3,2,1,0,0
12,0,127.02266088046737,11,23544,16,4,1,0,0,0
269,0,90.444882819481,9,28928,15,3,2,1,0,0
273,1,110.32685566969715,6,2251,18,4,3,0,0,0
87,0,98.43822840974151,7,26426,14,3,1,0,0,0
46,0,113.49832738738706,6,27491,14,4,2,0,3,0
271,0,63.326372174558905,4,35865,19,3,3,0,0,0
205,2,90.79803273724997,8,35828,14,4,1,0,0,0
168,0,108.42329851854795,8,23744,20,4,1,0,1,0
161,1,133.1387364231198,10,3661,1,4,2,0,0,0
239,0,110.40268452138184,7,4586,5,4,2,0,0,0
121,0,66.05675643837458,2,23084,15,3,1,0,0,0
277,0,70.29853892450811,4,34405,19,3,3,0,0,0
372,0,91.9087926927345,9,19254,14,3,2,0,1,0
140,0,95.83799933500633,6,4667,27,4,3,0,0,0
17,0,229.36633851205568,8,17199,18,4,9,3,0,0
62,0,129.8478928821787,8,2254,22,4,2,0,0,0
61,0,102.98708630851397,6,26436,19,3,2,0,0,0
50,0,92.6381477518445,8,13660,14,4,4,2,3,0
39,0,134.48205099736273,5,12299,8,4,1,1,0,0
290,0,107.48724446850686,6,11493,27,3,1,0,0,0
186,0,89.08060398276658,5,1838,14,4,2,0,0,0
164,0,119.06255695815081,7,18508,24,4,1,0,1,0
87,0,111.12259184837087,8,24017,16,3,1,1,0,0
108,0,114.80023485376273,9,3678,9,4,0,1,0,0
45,0,149.77693903747843,9,30063,28,4,2,0,0,0
214,0,98.1349883623927,8,17752,26,3,2,0,0,0
328,1,113.46424637471637,9,19994,16,3,2,0,0,0
22,0,127.90894376530389,4,25992,8,4,2,1,0,0
19,0,167.37937875740522,7,25769,24,4,0,1,0,0
213,0,173.13358707307486,10,18311,6,3,4,1,0,0
75,1,90.12105785789515,10,29945,12,4,1,1,0,0
304,0,89.0,11,32440,3,3,2,0,0,0
53,0,106.88253386233235,7,6130,9,4,4,1,0,0
181,0,112.425350324132,6,14407,22,3,2,0,0,0
69,0,148.67275461644329,8,19413,16,4,1,0,0,0
227,0,95.04386099277015,7,21701,6,4,1,1,0,0
131,0,100.10909158824182,6,17930,19,3,2,1,0,0
36,1,76.7385786074802,10,4046,27,4,10,3,3,0
262,0,109.02812579477832,10,4474,21,4,2,0,0,0
175,0,109.17730472897458,10,6363,1,4,1,1,0,0
66,0,108.15485540850113,8,34022,29,3,0,1,0,0
279,0,116.85099193639888,9,20372,6,4,3,1,0,0
158,0,129.28647220931384,3,24572,24,3,2,0,0,0
73,0,103.96929993953566,9,13788,29,3,0,1,0,0
203,0,115.78186466144065,9,14701,19,4,3,0,0,0
24,0,124.46516332592951,7,26641,3,4,1,0,0,0
177,0,83.86498080007479,7,22317,16,3,2,1,0,0
6,0,95.85211577233868,11,18045,6,0,2,0,0,0
378,1,115.0,10,8447,15,3,1,0,1,0
6,0,96.45123780378891,7,17882,18,4,8,1,0,0
267,0,91.38774653489588,10,18151,9,3,3,0,0,0
172,0,109.90982477138309,6,20029,15,3,2,1,0,0
42,0,125.45816646665607,7,33687,14,4,1,1,0,0
91,0,85.20709491344937,8,24405,10,3,1,0,1,0
198,0,122.98932936348625,6,28888,16,3,2,0,0,0
201,1,106.06367543153642,8,13112,11,4,3,0,0,0
18,0,136.41248898685532,7,36025,6,4,0,0,2,0
213,1,117.85566827296894,9,14005,9,4,2,0,0,0
206,0,130.0076567427796,6,17163,7,3,3,0,0,0
116,0,118.32417458514871,8,14570,7,3,2,0,0,0
193,0,98.44299545736689,6,26082,24,4,2,1,0,0
36,0,103.44090748469564,11,20426,17,4,2,0,0,0
278,0,110.62955220536023,6,11567,19,3,0,2,0,0
146,0,117.99838937864692,8,2620,23,4,3,1,2,0
214,0,93.89776053535142,8,311,22,4,2,0,0,0
192,0,86.61222111733368,8,27495,10,3,3,0,0,0
19,0,110.50830849339282,5,7975,19,4,1,0,0,0
188,1,103.92833841895226,7,853,15,4,0,1,0,0
148,0,94.43085876230332,6,612,27,4,3,2,0,0
317,0,104.22338320623976,5,23647,13,3,2,0,1,0
130,0,80.52017483693024,9,10486,23,3,1,1,1,0
61,0,84.23821098408872,9,34878,21,4,4,2,3,0
39,0,83.85256289481657,9,13229,15,4,2,1,2,0
103,0,107.51929472741261,9,28984,4,4,1,1,2,0
214,1,158.92450458105498,8,10062,22,4,1,0,0,0
21,0,55.29653383818382,2,26554,21,3,4,1,0,0
58,0,76.21433657243124,7,5760,7,4,1,1,1,0
185,1,112.12811100394575,8,5263,6,4,2,1,0,0
114,0,62.62834519860289,2,35146,27,3,1,2,0,0
140,0,95.0,4,3416,24,4,0,2,0,0
90,0,136.4803193662555,8,25554,2,4,2,0,0,0
271,0,98.02722021103382,5,29915,14,3,2,0,0,0
211,0,84.08703884302176,8,400,10,4,1,0,0,0
237,0,110.0,7,11420,6,3,3,1,0,0
198,0,90.49575823995508,8,18296,20,4,3,0,2,0
128,0,95.94697867402084,5,36022,26,3,3,1,0,0
277,0,104.68345477543771,7,23191,16,3,2,1,0,0
137,0,91.46132736212182,8,34595,22,3,1,1,0,0
40,0,116.64260303475359,5,281,9,4,2,1,2,0
117,0,81.24203765282127,4,21557,11,4,2,0,1,0
102,0,108.08326763248563,7,33143,17,4,1,0,0,0
159,0,102.80360531663534,6,20045,12,3,2,1,0,0
330,0,104.69824438904111,8,16051,15,3,2,0,1,0
81,0,83.80079615405998,6,34054,16,4,2,0,0,0
183,1,112.36848471605387,10,26586,4,4,3,0,0,0
172,0,130.0,4,19680,20,3,2,0,0,0
60,0,137.64513258107442,7,15229,15,4,1,0,0,0
267,1,84.48487894842536,8,22953,17,3,1,1,0,0
286,0,106.72415022753809,9,29303,13,3,2,0,0,0
217,1,83.66441878431051,9,12840,9,3,2,0,0,0
78,0,125.07381635490822,4,6696,16,4,2,1,0,0
52,0,105.76928395155696,6,5105,22,4,2,0,0,0
104,0,94.38381170939267,8,17440,14,3,2,0,1,0
250,0,96.80705294788329,5,35072,4,3,4,0,0,0
23,0,146.4242979795629,7,5386,17,4,1,1,0,0
230,0,90.82030877682625,10,36169,12,2,2,1,0,0
0,0,168.67713821600262,5,14339,19,2,1,0,0,0
17,0,109.05955621692625,8,31534,9,4,1,0,2,0
33,0,95.36926794948175,5,20190,15,4,1,0,1,0
298,0,100.72699277285246,9,9814,16,3,1,1,0,0
9,0,84.31371983058136,3,912,5,3,5,1,0,0
89,1,119.37419183486693,6,29607,18,4,1,0,1,0
39,0,67.89412391981625,2,17809,16,3,4,0,0,0
25,0,84.20929439552873,3,2755,6,4,0,1,3,0
38,0,110.14179165961458,3,34074,23,4,3,0,0,0
271,0,102.03566660402383,9,1557,18,4,2,0,0,0
118,0,117.14576200477495,5,28460,5,3,2,0,0,0
181,0,106.87893176240249,8,16050,15,4,1,1,0,0
257,0,105.08648667993798,10,31791,23,3,2,0,0,0
16,0,133.67583000458154,6,26821,4,4,1,0,0,0
50,0,110.13514074356823,8,33562,30,4,4,2,0,0
7,0,139.58657355000005,7,30886,15,4,1,1,3,0
116,0,75.1493729110117,7,24554,19,3,3,0,0,0
57,0,88.18889248593962,10,9319,7,4,2,0,0,0
210,0,130.0,6,3631,7,4,2,0,0,0
77,0,117.88699307710824,9,8798,10,3,0,0,0,0
57,0,70.94607963894431,3,26098,16,3,2,1,1,0
30,0,192.37316248066955,6,5396,22,4,1,1,0,0
191,0,125.76004890113045,6,12318,14,3,2,0,0,0
133,0,128.85985565223862,7,17812,27,4,7,2,0,0
20,0,211.0207727234863,9,5424,22,4,3,1,0,0
195,0,108.11988987642513,8,26128,28,3,2,0,0,0
192,0,99.70650407330723,8,15997,12,4,1,1,0,0
62,0,126.91820449362393,4,35232,14,4,1,1,0,0
58,0,109.4025673874394,5,16647,13,3,2,1,2,0
122,0,123.15758322243386,7,11883,13,3,1,0,0,0
172,1,103.24301283684416,9,19787,28,4,1,1,0,0
42,0,101.34799029655329,3,25362,16,3,2,0,0,0
154,0,105.8087169647776,8,20546,12,4,5,1,0,0
107,0,152.23740901568598,7,26150,20,4,3,0,0,0
132,0,117.02336843145507,7,27807,11,4,3,0,1,0
33,0,87.83563206901032,7,29474,16,4,1,0,1,0
10,0,128.10284457293878,10,11327,5,4,1,0,0,0
193,0,90.46764186349345,7,21280,19,4,1,0,0,0
117,0,90.77411033986228,3,1843,14,4,4,1,0,0
241,0,102.73956062913533,5,27957,16,3,2,0,0,0
13,0,83.70490921759331,2,25751,16,2,1,0,0,0
263,0,68.5748051855033,11,11849,10,3,1,0,2,0
187,0,129.86870022748815,6,6690,16,4,1,0,0,0
171,0,105.88058724973008,7,35643,16,2,3,0,0,0
61,1,136.30191763823785,7,26946,19,4,2,1,1,0
340,0,90.27118315408312,10,9787,6,3,2,1,0,0
181,0,96.73815815251123,8,15991,10,3,1,0,0,0
162,0,158.9006950467254,8,21810,22,4,1,0,0,0
38,0,78.96773543766639,3,2702,11,4,1,1,0,0
182,0,86.85675498846626,6,14469,7,4,3,1,3,0
43,0,117.82539724271237,5,22609,23,4,1,2,0,0
59,0,109.65,5,18872,8,4,4,2,3,0
54,0,187.57165044008917,4,34607,28,4,3,1,0,0
47,0,116.96407648205566,7,25358,13,4,2,1,0,0
83,0,118.8,9,36112,4,4,1,0,0,0
32,1,74.83693993803122,2,2578,24,4,2,0,3,0
75,0,108.78711804644118,9,10633,3,4,2,1,0,0
35,0,71.74161324734052,2,16113,18,3,1,1,0,0
157,0,113.35905439173492,7,7562,25,4,6,1,0,0
33,0,75.4319294846641,7,30887,14,3,2,1,0,0
269,0,100.98264021947415,7,10622,13,3,2,0,0,0
60,0,74.59774404380401,2,14867,22,3,2,2,0,0
221,0,92.30036865456773,10,27724,14,3,1,0,1,0
206,0,88.89849030844103,9,18568,24,4,1,1,2,0
180,1,103.34149574903934,7,26859,28,4,2,1,0,0
97,0,103.2895317539647,8,18279,17,3,1,2,0,0
20,0,83.3063330940244,3,23092,8,3,2,0,2,0
223,0,122.04533014971476,9,13754,18,3,1,2,1,0
83,0,162.5970679663944,8,33690,7,4,1,0,0,0
56,0,128.66720664480835,3,35064,17,4,1,0,0,0
215,0,96.55659158351949,6,25316,13,3,5,1,1,0
194,0,113.54113347434739,8,2945,25,4,4,1,0,0
21,0,130.87446633515938,8,12947,14,3,4,2,2,0
177,0,113.45413383824638,5,25379,17,3,2,1,0,0
31,1,104.80489017701635,7,30475,25,4,3,1,0,0
292,0,115.0,7,34185,21,3,2,0,1,0
112,0,87.33683530625392,6,13421,6,3,1,1,0,0
269,0,92.40285834090369,6,15169,15,3,1,0,0,0
11,0,81.41895599337349,7,35128,27,4,1,0,0,0
113,0,124.24214654363217,9,8163,6,3,2,1,0,0
262,1,112.54969157458383,9,35388,29,4,1,1,0,0
28,0,78.25045161870928,11,11711,4,4,2,1,0,0
10,1,131.24798447613563,4,6146,7,4,1,0,0,0
16,0,200.8001437170345,7,6552,10,4,4,0,0,0
164,0,104.58854578193815,7,15223,1,4,4,1,0,0
36,0,120.05426777979977,6,34622,29,4,2,0,0,0
78,0,180.64992990682666,9,34500,15,4,2,1,0,0
22,0,90.53722933628504,2,36153,17,4,1,0,0,0
259,0,113.70470555075532,8,13019,20,3,2,0,2,0
32,0,110.71212250977956,9,16726,10,4,3,0,0,0
105,0,89.26440429800088,7,17440,12,3,2,0,1,0
80,0,128.42263190016538,9,17422,9,4,2,0,0,0
72,0,102.37935594002712,8,6490,16,4,2,0,3,0
50,0,139.68978613175676,9,6899,3,4,1,2,0,0
256,1,115.02399738647398,6,23341,15,3,2,0,1,0
31,0,148.4260701738748,6,33881,22,4,3,1,0,0
283,0,91.10056508351579,11,35713,1,3,2,1,0,0
63,0,74.43193629234884,3,9682,24,4,4,0,0,0
165,0,108.66756913413995,8,21290,14,4,3,1,0,0
166,0,99.64081099495625,8,31633,5,4,2,1,0,0
260,0,115.0,6,22677,19,3,1,0,1,0
188,0,130.0,6,4354,15,4,2,0,0,0
260,0,94.19751305390986,9,25907,27,3,1,1,0,0
116,0,62.16003293976559,2,34509,27,3,1,2,0,0
163,0,107.15449407523771,6,35068,18,4,2,1,0,0
172,0,114.02967011288341,9,34857,5,3,3,0,0,0
307,0,80.95857611679634,11,16672,18,3,2,0,0,0
170,0,115.49527026974357,8,18911,11,3,3,0,1,0
79,0,89.57119196431577,8,17043,2,4,2,0,0,0
99,0,95.71713705648688,9,27562,16,3,2,0,0,0
213,0,130.0,6,29128,7,3,3,0,0,0
299,0,114.62084955469405,6,32601,29,3,0,1,1,0
225,0,119.81991098021982,10,30097,28,4,4,1,0,0
185,0,105.34142201907414,7,35085,17,3,2,0,0,0
81,0,98.79585166355812,10,27601,18,3,1,1,1,0
271,0,102.30009496808476,8,25719,15,3,0,0,0,0
78,0,77.95761821808779,2,8605,17,3,3,1,0,0
92,0,95.83760925690483,6,1193,14,4,3,1,0,0
297,0,89.73392173950539,10,14705,5,3,3,0,0,0
328,1,101.58251500863472,7,28369,15,3,3,0,0,0
79,0,74.80996828089654,7,2100,10,4,2,0,0,0
269,0,110.0,9,11615,10,3,3,0,0,0
49,0,115.7673594691875,10,35571,19,3,0,1,1,0
103,0,120.8485542254557,6,8416,19,4,7,2,0,0
61,0,74.2484890543226,2,14858,24,3,2,2,0,0
45,0,197.64523453444335,5,24862,6,4,2,0,0,0
300,0,111.63438679838394,9,11196,12,3,2,0,0,0
274,0,94.7864207721098,8,26406,22,3,2,0,0,0
79,0,119.73124326948471,9,20323,10,4,2,1,0,0
7,0,219.16052446399175,5,14401,15,4,4,0,0,0
139,0,126.40327352328023,6,20033,4,4,5,1,0,0
68,1,90.57539436044264,7,35795,12,4,3,0,0,0
74,0,107.88046840442877,10,9117,23,3,1,0,0,0
170,1,139.17171015804067,7,22675,19,4,1,0,0,0
68,0,82.39269041814538,8,31354,15,3,1,2,0,0
133,0,85.2220799005432,6,5082,28,4,2,0,1,0
131,0,155.8312422091571,6,21858,9,4,2,0,0,0
168,0,111.36713855753234,9,19750,14,3,2,1,0,0
113,0,126.26933511853778,6,9515,16,3,1,0,0,0
159,1,147.8401466558804,8,31570,23,4,2,2,0,0
172,0,127.91581333737864,8,33073,15,4,3,0,0,0
19,0,111.19663406447415,3,7616,25,4,2,0,1,0
8,0,82.44895208761709,6,5923,10,4,1,0,0,0
53,0,125.5722216911021,3,23813,18,4,3,1,1,0
105,0,92.63177918270057,6,23744,19,3,3,2,1,0
169,1,87.36171557412733,9,34422,25,4,1,0,2,0
210,0,91.54662656152811,9,24829,7,4,1,0,3,0
130,0,153.0262231369696,6,21860,15,4,2,0,0,0
188,0,124.39367030574503,9,17806,28,4,3,1,0,0
247,0,78.62356292480226,9,5677,16,4,4,1,0,0
238,1,107.7794495422341,6,18578,12,3,3,0,0,0
285,0,105.69084230090151,6,35546,17,3,2,2,0,0
88,1,99.11586867163737,10,17079,13,3,3,1,0,0
125,0,114.41477667458186,8,27203,10,4,3,1,0,0
286,0,99.65068693149291,10,32367,1,3,1,1,0,0
12,0,151.48971548521206,5,30087,7,4,1,0,0,0
64,0,119.32666915384877,4,23037,19,3,2,1,0,0
24,1,138.96385151482787,8,32695,21,4,0,1,2,0
39,0,112.82894590094166,4,24221,12,4,3,0,2,0
42,0,136.59204415715152,3,23810,20,4,2,1,0,0
161,0,141.70972824500987,9,29952,16,3,2,1,0,0
143,0,120.46089888780686,6,35303,12,3,1,0,0,0
161,0,130.0,3,19680,24,3,2,0,0,0
323,0,76.58829735772,8,25846,9,3,3,1,0,0
257,0,115.0,6,15262,9,3,1,0,1,0
23,0,174.51322354930397,7,4258,28,4,1,1,0,0
11,0,140.0446551763173,6,30881,4,4,1,0,2,0
95,0,59.483692625497305,8,22427,20,3,5,2,0,0
284,0,111.95663528401967,7,22651,16,3,2,0,0,0
185,1,84.3064545791757,5,9959,8,3,2,0,0,0
32,0,89.2903808179265,11,15820,11,4,5,0,1,0
117,0,128.72713439156456,10,27599,12,3,3,0,0,0
61,0,95.93601653271232,5,34553,5,4,1,0,1,0
61,0,124.06602705316105,5,34865,12,3,3,1,0,0
65,1,83.26413167827288,8,30302,26,4,3,0,2,0
244,0,101.95336731520774,7,11024,5,3,4,2,0,0
138,0,106.93183676306518,9,3894,9,4,0,1,3,0
6,0,149.0510275065323,8,26723,5,4,1,0,2,0
39,0,134.88154313678186,3,33958,24,4,2,1,0,0
31,0,137.43308966604508,3,16699,21,4,1,0,0,0
8,0,136.80294955300184,4,30406,9,3,3,1,0,0
102,0,102.49295356232662,10,1692,16,4,2,0,0,0
64,0,154.8033938542346,8,20721,13,4,1,2,0,0
7,0,145.82281112711715,7,29870,13,4,1,0,2,0
291,0,72.02482791201476,6,11999,17,3,2,1,0,0
20,0,90.83823379104203,2,35680,2,4,2,0,0,0
62,0,115.28311801425475,4,19669,21,3,2,2,0,0
374,0,111.89542503014565,10,8453,15,3,2,0,0,0
74,0,106.14359030184735,9,27765,29,3,0,1,0,0
259,0,90.06043328517522,5,4488,5,4,2,0,0,0
173,1,133.24846485727403,8,5034,9,4,2,0,0,0
163,0,96.75525626071015,4,1862,19,4,3,1,0,0
244,0,76.13471032928199,6,14811,16,3,2,0,0,0
24,0,148.9570447716935,8,201,6,4,1,0,0,0
11,0,109.4020901315338,7,21637,7,4,1,0,2,0
39,0,74.03814019111937,7,29629,10,4,2,1,1,0
152,1,117.29833801240189,8,16469,3,3,4,1,0,0
200,0,100.02664876406014,6,25300,22,3,2,0,0,0
83,0,141.3281568094433,6,31682,17,4,2,0,0,0
42,0,74.10728650851573,2,7829,18,4,3,2,0,0
78,0,74.70907740454214,3,19983,14,4,3,0,0,0
131,0,103.50691945464811,10,33777,15,4,2,1,0,0
13,0,125.72196125438361,9,18676,18,4,1,0,1,0
231,1,135.9801332451322,8,24003,6,3,4,0,0,0
166,0,129.71386687767279,8,34627,24,3,2,0,0,0
69,0,157.96542273369587,5,23659,10,4,3,0,0,0
13,0,142.13633390282496,10,6178,8,4,1,0,0,0
246,0,110.31776190696081,6,317,7,4,1,0,0,0
192,0,66.9151109059,9,3006,14,4,2,0,0,0
73,1,97.62971042817611,7,3229,15,4,0,2,0,0
218,1,147.93835424724816,7,6963,30,4,1,0,0,0
188,0,130.0,6,303,15,4,2,0,0,0
283,0,91.55187282631954,9,29129,15,3,0,0,0,0
184,0,124.08094190251178,6,34511,2,3,2,0,0,0
172,0,126.66424576132799,10,6368,4,4,2,0,0,0
307,0,118.13905293592929,8,34554,16,3,2,0,0,0
164,0,124.67595509134617,3,1122,24,4,2,0,0,0
279,0,101.8925966128655,10,29479,9,3,3,1,0,0
162,0,102.14901817664857,6,778,20,4,3,0,0,0
275,0,102.40909476152794,7,11239,12,3,2,0,0,0
122,0,87.26565066975458,7,17742,15,4,2,0,0,0
66,0,90.93127987635052,5,23306,23,3,1,1,2,0
154,0,85.94175667746804,6,22582,14,3,3,1,0,0
71,0,126.4978770614108,6,1686,20,4,1,0,0,0
250,0,72.72936315536356,5,15616,16,3,2,0,0,0
135,0,123.89196997350582,6,32211,1,3,3,0,0,0
122,0,97.64483384996171,6,22155,8,3,1,2,0,0
37,1,85.4150760979783,11,28665,15,4,3,1,0,0
181,0,102.04923187370785,6,24825,9,4,2,1,0,0
7,0,88.81774175123606,9,7140,19,2,2,0,0,0
163,0,114.98576505860726,10,12267,15,3,1,0,0,0
37,0,179.47410444453715,9,2476,15,4,1,1,0,0
82,0,69.18671777991928,6,10376,23,3,2,1,1,0
45,0,112.18046011370413,6,17167,23,4,1,0,3,0
53,0,75.15868168337964,10,5750,4,4,1,1,2,0
261,0,78.82717232694917,7,27088,13,3,2,0,0,0
34,0,105.32046290451085,5,22949,17,4,3,0,0,0
25,0,221.4931619052955,7,3549,21,4,3,0,0,0
24,0,78.01034866496353,6,13474,5,3,5,2,1,0
275,0,95.26810540610072,8,32678,8,3,2,1,0,0
12,0,165.85300876546245,9,32973,4,3,7,1,0,0
304,0,89.0,11,16736,3,3,2,0,0,0
155,0,131.21659343104182,3,22364,24,3,2,0,0,0
125,0,107.90820770036174,6,5916,11,4,2,0,1,0
94,0,92.81040577133686,8,5872,8,4,3,0,0,0
10,0,134.43118513454795,6,34955,17,4,2,0,0,0
3,0,110.97820362257757,2,27418,11,4,1,0,0,0
19,0,133.77777096686677,8,28026,13,4,1,0,0,0
111,0,103.82355202179006,5,29632,30,2,2,0,0,0
125,0,124.56236138216757,6,5918,20,4,3,1,0,0
437,0,66.47316811555466,4,3143,27,4,1,0,0,0
150,0,84.02328276514703,9,22233,27,4,0,1,2,0
33,0,144.03846522148186,6,26774,12,4,2,0,0,0
27,0,122.15823074590355,3,16741,26,4,4,0,2,0
102,0,99.27419241465485,6,27882,16,3,2,0,0,0
37,0,200.8331703045607,5,21601,15,4,2,1,0,0
125,0,94.86349532680825,6,35621,25,3,1,0,2,0
59,0,94.31999703941682,3,20764,28,4,1,0,0,0
222,0,152.88641457111177,9,19040,15,4,2,1,0,0
63,0,167.1111351646106,8,9085,9,4,0,1,0,0
144,0,110.45667864140769,9,23047,13,4,4,0,1,0
187,0,107.33955517632506,9,17588,1,3,3,0,0,0
306,0,86.675432711783,10,33529,4,3,3,0,0,0
160,0,120.58914723798209,7,22903,8,4,1,2,0,0
17,0,153.47842903175743,4,9270,25,4,1,0,0,0
107,0,79.46363599192355,4,14571,5,3,1,0,0,0
162,0,109.10331576939144,10,15152,1,3,3,0,0,0
191,0,118.05611823904931,8,29462,16,3,2,0,2,0
6,1,104.92555897423311,7,3359,15,4,1,0,1,0
15,0,129.0,5,34939,17,4,0,1,2,0
138,0,113.48035947332626,7,7512,2,4,3,1,0,0
74,0,149.72877209553596,8,5332,18,4,0,0,0,0
155,1,170.86633454731825,8,2041,13,4,4,1,0,0
150,1,78.45199877166975,5,9959,4,3,2,0,0,0
197,0,83.84487547491135,8,17384,13,3,2,0,0,0
168,1,121.31394043998532,8,19550,14,4,2,1,0,0
50,0,167.10225038895592,4,26265,27,4,2,0,0,0
18,1,90.06931614027359,2,2443,14,4,2,0,0,0
131,0,109.66105079750035,10,13133,9,4,0,1,2,0
272,0,95.2099270997565,8,30221,9,3,0,0,0,0
36,0,130.96390907205017,6,8705,4,4,1,1,0,0
100,0,119.27569218206446,9,1452,15,4,1,0,0,0
60,0,156.84363435642885,6,24959,16,4,1,0,0,0
101,0,127.11643542049801,5,15114,9,4,2,0,0,0
15,0,76.45896548914902,7,12663,8,1,3,0,0,0
78,0,89.25,9,27886,9,4,2,1,0,0
35,0,110.68984792464171,6,22163,21,4,0,0,3,0
83,0,103.32142655424353,8,9039,13,3,1,0,1,0
67,0,117.24379384891317,6,28061,2,3,3,0,0,0
115,0,72.0065831628539,2,26080,27,3,1,1,0,0
41,0,143.159262057001,8,23001,5,4,2,1,0,0
247,0,92.0946012745277,9,14842,20,3,2,1,0,0
12,0,115.13450788009051,5,2071,25,4,1,1,3,0
285,0,105.72241587778717,4,3358,15,4,0,1,0,0
45,0,165.34786066682702,11,30065,29,4,1,0,0,0
145,0,104.7116287072997,9,34159,9,4,5,0,0,0
162,0,119.90740659799631,8,25003,9,3,2,0,0,0
84,0,86.98106146935564,10,22435,22,4,3,0,0,0
324,1,116.18455355018209,10,35419,26,3,1,2,0,0
379,0,111.64998950022846,9,2530,14,4,2,0,1,0
178,0,133.58253905704652,8,14746,11,4,3,2,0,0
97,0,90.23204770058321,10,28987,15,4,2,0,0,0
42,0,96.0213946834058,6,18361,10,4,0,1,3,0
59,0,130.85579699654363,5,30126,16,2,2,0,0,0
105,1,119.54002060218595,9,11028,6,4,3,1,2,0
14,0,126.13545645123787,4,23647,16,4,1,1,0,0
210,0,101.14302891693589,5,28403,20,3,1,0,0,0
305,0,93.14899802432643,8,15831,6,3,2,0,0,0
152,0,108.11852258903942,6,35060,19,4,3,2,0,0
148,0,94.5936943041313,9,30430,16,4,3,0,0,0
34,0,133.7539086689253,5,2234,25,4,2,0,0,0
36,0,88.14892909250442,3,14392,8,4,3,0,0,0
260,0,94.19004952738402,9,5908,16,4,1,0,0,0
129,0,156.12075741523026,9,22035,9,3,2,1,0,0
16,0,107.84027601365669,9,2879,6,4,3,0,2,0
292,0,113.0715678003496,8,35796,23,3,1,0,0,0
298,0,69.65433209511733,11,2832,27,4,3,1,3,0
255,0,122.80567659252222,8,31653,20,3,3,0,0,0
34,0,87.16344439791385,5,39,19,4,1,1,0,0
159,0,72.3528303681094,6,35563,24,4,4,2,0,0
69,1,122.48191030688642,9,33167,19,4,2,0,0,0
11,0,95.9317358692181,6,26977,13,2,5,1,0,0
272,0,106.52201516314557,7,15801,21,3,1,0,0,0
155,0,87.69879684551856,8,33506,26,4,3,0,2,0
25,0,113.57720875515004,8,19769,26,4,2,1,2,0
119,0,122.49607662973025,8,27408,9,3,2,0,0,0
